topic_id,search_term,title,summary,keywords,published_date,link,source,sentiment,polarity,scraped_at
1,private credit,Beyond Direct Lending: Why Asset-Based Finance Deserves a Place in Your Clients’ Portfolios - Yahoo Finance,"“In fact, I believe there’s a strong case to be made for investors to match their direct lending exposure with an allocation to asset-based finance.” The Diversification Advantage: Risk, Return, and Cash Flow What makes asset-based finance a natural complement to direct lending?
The performance of the underlying assets can behave differently from corporate credit risk in volatile or stressed environments, providing potential diversification benefits.
Whether through offerings such as John Hancock CQS Asset Backed Securities Fund (ABUDX) or John Hancock Marathon Asset-Based Lending Fund (ABLFX), Manulife John Hancock Investments’ approach enables investors to access the global real economy while helping to diversify risk.
This article was paid for by Manulife John Hancock Investments and created by Yahoo Brand Studio.
John Hancock Investment Management Distributors LLC, Member FINRA, SIPC 200 Berkeley Street, Boston, MA, 800-225-6020, jhinvestments.com NOT FDIC INSURED.","deserves, place, clients, portfolios, asset-based, finance, lending, direct, investment, fund, investments, investors, risk, john, hancock, loans, credit, securities, risks, manulife, hammer, return, diversification, interest, fund’s, shares, real, economy, securitized, market, subject, asset, potential, access, exposure",2025-09-15,https://finance.yahoo.com/news/beyond-direct-lending-why-asset-based-finance-deserves-a-place-in-your-clients-portfolios-133620592.html,yahoo finance,positive,0.6818,2025-09-16 09:29:43
2,securities tokenization,"DiamondLake Withdraws from Unicoin Transaction, Reaffirms - GlobeNewswire","SALT LAKE CITY, Sept. 15, 2025 (GLOBE NEWSWIRE) -- Diamond Lake Minerals, Inc. (OTC: DLMI) based upon our findings during due diligence DiamondLake is withdrawing from the Unicoin transaction and terminating the Memorandum of Understanding.
Thus, The Board of DiamondLake feels that it is in our shareholders best interest not to further pursue this transaction.
Safe Harbor Statement This release contains ""forward-looking statements.""
Examples of forward-looking statements include, among others, statements relating to future sales, earnings, cash flows, results of operations, uses of cash, and other measures of financial performance.
We assume no obligation to update any forward-looking statements contained in this press release.","withdraws, reaffirms, commitment, sec, compliance, tokenization, strategy, diamondlake, unicoin, transaction, statements, forward-looking, digital, future, dlmi, based, factors, lake, minerals, assets, leadership, operating, release, performance, results, diamond, otc, findings, pursue, experience, securities, disclosure, president, risk, reward",2025-09-15,https://www.globenewswire.com/news-release/2025/09/15/3149911/0/en/DiamondLake-Withdraws-from-Unicoin-Transaction-Reaffirms-Commitment-to-SEC-Compliance-and-Tokenization-Strategy.html,globenewswire,positive,0.2138,2025-09-16 09:36:13
3, stock tokenization,London Stock Exchange Launches Blockchain Platform with Tokenized Fund Debut - Yahoo Finance,"The new platform, called Digital Markets Infrastructure (DMI), was developed in collaboration with Microsoft and runs on Microsoft Azure.
Key Takeaways: LSEG has launched a blockchain-based platform for private funds, developed with Microsoft and running on Azure.
The new platform, called Digital Markets Infrastructure (DMI), was developed in collaboration with Microsoft and runs on Microsoft Azure, according to a Monday announcement.
MembersCap Launches Tokenized Fund on LSEG’s New Blockchain Platform LSEG’s first deployment of the platform saw capital management firm MembersCap raise funds for its tokenized MCM Fund 1, with Archax, a Financial Conduct Authority-regulated digital exchange in London, acting as nominee.
Read original story London Stock Exchange Launches Blockchain Platform with Tokenized Fund Debut by Amin Ayan at Cryptonews.com Recommended Stories","launches, debut, platform, tokenized, exchange, fund, blockchain, london, stock, markets, infrastructure, private, digital, tokenization, market, funds, microsoft, asset, assets, traditional, lseg’s, unlock, developed, collaboration, azure, lseg, blockchain-based, archax, access, memberscap, real-world, tradfi, trillion, called, dmi",2025-09-15,https://finance.yahoo.com/news/london-stock-exchange-launches-blockchain-092719219.html?prefer_reader_view=1&prefer_safari=1,yahoo finance,positive,0.4118,2025-09-16 09:38:47
5, tokenized equity,Robinhood Expands Private Equity Token Push With New Venture Capital Fund - Yahoo Finance,"Robinhood (HOOD) is moving deeper into private markets with a new venture capital fund designed to give everyday investors access to companies before they go public.
The fund, managed by a newly formed subsidiary called Robinhood Ventures, would be traded on the New York Stock Exchange, pending regulatory approval.
Robinhood faced criticism earlier this year after it announced that it was offering users in the European Union access to private equity tokens.
Still, the company is pushing forward with offering private equity access to retail investors.
If approved, Robinhood Ventures Fund I would invest in a small basket of private companies across various industries and hold them through IPO and beyond.","expands, token, push, robinhood, private, fund, equity, venture, capital, access, companies, company, tokens, investors, ventures, shares, public, exchange, vehicle, buy, industries, traded, offering, users, european, union, tokenized, openai, s, retail, hood, moving, deeper, markets, designed",2025-09-15,https://finance.yahoo.com/news/robinhood-expands-private-equity-token-155036826.html,yahoo finance,positive,0.4888,2025-09-16 09:44:23
1,private credit,Beyond Direct Lending: Why Asset-Based Finance Deserves a Place in Your Clients’ Portfolios - Yahoo Finance,"“In fact, I believe there’s a strong case to be made for investors to match their direct lending exposure with an allocation to asset-based finance.” The Diversification Advantage: Risk, Return, and Cash Flow What makes asset-based finance a natural complement to direct lending?
The performance of the underlying assets can behave differently from corporate credit risk in volatile or stressed environments, providing potential diversification benefits.
Whether through offerings such as John Hancock CQS Asset Backed Securities Fund (ABUDX) or John Hancock Marathon Asset-Based Lending Fund (ABLFX), Manulife John Hancock Investments’ approach enables investors to access the global real economy while helping to diversify risk.
This article was paid for by Manulife John Hancock Investments and created by Yahoo Brand Studio.
John Hancock Investment Management Distributors LLC, Member FINRA, SIPC 200 Berkeley Street, Boston, MA, 800-225-6020, jhinvestments.com NOT FDIC INSURED.","deserves, place, clients, portfolios, asset-based, finance, lending, direct, investment, fund, investments, investors, risk, john, hancock, loans, credit, securities, risks, manulife, hammer, return, diversification, interest, fund’s, shares, real, economy, securitized, market, subject, asset, potential, access, exposure",2025-09-15,https://finance.yahoo.com/news/beyond-direct-lending-why-asset-based-finance-deserves-a-place-in-your-clients-portfolios-133620592.html?prefer_reader_view=1&prefer_safari=1,yahoo finance,positive,0.6818,2025-09-17 09:27:46
3, stock tokenization,London Stock Exchange Launches Blockchain Platform with Tokenized Fund Debut - Yahoo Finance,"The new platform, called Digital Markets Infrastructure (DMI), was developed in collaboration with Microsoft and runs on Microsoft Azure.
Key Takeaways: LSEG has launched a blockchain-based platform for private funds, developed with Microsoft and running on Azure.
The new platform, called Digital Markets Infrastructure (DMI), was developed in collaboration with Microsoft and runs on Microsoft Azure, according to a Monday announcement.
MembersCap Launches Tokenized Fund on LSEG’s New Blockchain Platform LSEG’s first deployment of the platform saw capital management firm MembersCap raise funds for its tokenized MCM Fund 1, with Archax, a Financial Conduct Authority-regulated digital exchange in London, acting as nominee.
Read original story London Stock Exchange Launches Blockchain Platform with Tokenized Fund Debut by Amin Ayan at Cryptonews.com Recommended Stories","launches, debut, platform, tokenized, exchange, fund, blockchain, london, stock, markets, infrastructure, private, digital, tokenization, market, funds, microsoft, asset, assets, traditional, lseg’s, unlock, developed, collaboration, azure, lseg, blockchain-based, archax, access, memberscap, real-world, tradfi, trillion, called, dmi",2025-09-15,https://finance.yahoo.com/news/london-stock-exchange-launches-blockchain-092719219.html,yahoo finance,positive,0.4118,2025-09-17 09:36:40
1,private credit,The niche debt tool at the heart of Apollo’s private credit machine - Financial Times,"Then $75 per month.
Complete digital access to quality FT journalism on any device.
Cancel or change your plan anytime during your trial.
Complete digital access to quality FT journalism with expert analysis from industry leaders.
Pay a year upfront and save 20%.","niche, debt, tool, heart, apollo’s, private, credit, machine, complete, digital, access, quality, ft, journalism, 75, month, device, cancel, change, plan, anytime, trial, expert, analysis, industry, leaders, pay, upfront, save, 20",2025-09-15,https://www.ft.com/content/44599f08-816e-436d-bc11-195ba08adfe1,financial times,positive,0.1053,2025-09-17 17:02:46
2,securities tokenization,"DiamondLake Withdraws from Unicoin Transaction, Reaffirms - GlobeNewswire","SALT LAKE CITY, Sept. 15, 2025 (GLOBE NEWSWIRE) -- Diamond Lake Minerals, Inc. (OTC: DLMI) based upon our findings during due diligence DiamondLake is withdrawing from the Unicoin transaction and terminating the Memorandum of Understanding.
Thus, The Board of DiamondLake feels that it is in our shareholders best interest not to further pursue this transaction.
Safe Harbor Statement This release contains ""forward-looking statements.""
Examples of forward-looking statements include, among others, statements relating to future sales, earnings, cash flows, results of operations, uses of cash, and other measures of financial performance.
We assume no obligation to update any forward-looking statements contained in this press release.","withdraws, reaffirms, commitment, sec, compliance, tokenization, strategy, diamondlake, unicoin, transaction, statements, forward-looking, digital, future, dlmi, based, factors, lake, minerals, assets, leadership, operating, release, performance, results, diamond, otc, findings, pursue, experience, securities, disclosure, president, risk, reward",2025-09-15,https://www.globenewswire.com/news-release/2025/09/15/3149911/0/en/DiamondLake-Withdraws-from-Unicoin-Transaction-Reaffirms-Commitment-to-SEC-Compliance-and-Tokenization-Strategy.html?utm_term%5B0%5D=fluig-generica&utm_campaign=s-fluig&utm_term%5B1%5D=fluig&utm_medium=cpc&utm_term=totvs%2Ctotvs&utm_source=google-search,globenewswire,positive,0.2138,2025-09-19 09:34:57
2,securities tokenization,LSE Group Starts Blockchain Platform for Access by Private Funds - Bloomberg,"London Stock Exchange Group Plc has rolled out a blockchain-based platform initially focused on private funds, marking a push by the bourse operator into digital assets.
LSEG’s Digital Markets Infrastructure was used by MembersCap to raise money for its tokenized fund MCM Fund 1, according to a statement Monday.
Archax, a regulated digital securities exchange in London, acted as a nominee.","lse, starts, blockchain, access, group, platform, private, funds, digital, london, exchange, fund, stock, plc, rolled, blockchain-based, initially, focused, marking, push, bourse, operator, assets, lseg’s, markets, infrastructure, memberscap, raise, money, tokenized, mcm, statement, archax, regulated, securities",2025-09-15,https://www.bloomberg.com/news/articles/2025-09-15/lse-group-starts-blockchain-platform-for-access-by-private-funds,bloomberg,positive,0.6878,2025-09-20 09:29:38
2,securities tokenization,"DiamondLake Withdraws from Unicoin Transaction, Reaffirms - GlobeNewswire","SALT LAKE CITY, Sept. 15, 2025 (GLOBE NEWSWIRE) -- Diamond Lake Minerals, Inc. (OTC: DLMI) based upon our findings during due diligence DiamondLake is withdrawing from the Unicoin transaction and terminating the Memorandum of Understanding.
Thus, The Board of DiamondLake feels that it is in our shareholders best interest not to further pursue this transaction.
Safe Harbor Statement This release contains ""forward-looking statements.""
Examples of forward-looking statements include, among others, statements relating to future sales, earnings, cash flows, results of operations, uses of cash, and other measures of financial performance.
We assume no obligation to update any forward-looking statements contained in this press release.","withdraws, reaffirms, commitment, sec, compliance, tokenization, strategy, diamondlake, unicoin, transaction, statements, forward-looking, digital, future, dlmi, based, factors, lake, minerals, assets, leadership, operating, release, performance, results, diamond, otc, findings, pursue, experience, securities, disclosure, president, risk, reward",2025-09-15,https://www.globenewswire.com/news-release/2025/09/15/3149911/0/en/DiamondLake-Withdraws-from-Unicoin-Transaction-Reaffirms-Commitment-to-SEC-Compliance-and-Tokenization-Strategy.html?utm_s%5B%E2%80%A6%5D=Top+7+Benefits+of+Parks+and+Recreation,globenewswire,positive,0.2138,2025-09-20 09:30:09
